time,measurement_mode_x,measurement_range_x,bt_x,bx_gse_x,by_gse_x,bz_gse_x,theta_gse_x,phi_gse_x,bx_gsm_x,by_gsm_x,bz_gsm_x,theta_gsm_x,phi_gsm_x,backfill_flag_x,future_packet_time_flag_x,old_packet_time_flag_x,fill_flag_x,possible_saturation_flag_x,calibration_mode_flag_x,maneuver_flag_x,low_sample_count_flag_x,proton_vx_gse,proton_vy_gse,proton_vz_gse,proton_vx_gsm,proton_vy_gsm,proton_vz_gsm,proton_speed,proton_density,proton_temperature,alpha_vx_gse,alpha_vy_gse,alpha_vz_gse,alpha_vx_gsm,alpha_vy_gsm,alpha_vz_gsm,alpha_speed,alpha_density,alpha_temperature,backfill_flag,future_packet_time_flag,old_packet_time_flag,fill_flag,normal_mode_flag,proton_peak_unresolved_flag,proton_alpha_confusion_flag,proton_out_of_range_high_flag,proton_out_of_range_low_flag,proton_out_of_range_unknown_flag,proton_peak_unbounded_flag,alpha_peak_unresolved_flag,alpha_proton_confusion_flag,alpha_out_of_range_high_flag,alpha_out_of_range_unknown_flag,alpha_peak_unbounded_flag,alpha_position_low_flag,alpha_position_high_flag,alpha_peak_height_flag,possible_second_proton_peak_flag,large_flow_angle_flag,unexpected_peak_location_right_flag,unexpected_peak_location_left_flag,proton_peak_loss_flag,calibration_mode_flag,maneuver_flag,reduced_proton_quality_flag,alpha_peak_loss_flag,reduced_alpha_quality_flag,bad_proton_speed_flag,bad_proton_density_flag,bad_proton_temperature_flag,bad_proton_vx_gse_flag,bad_proton_vy_gse_flag,bad_proton_vz_gse_flag,bad_proton_vx_gsm_flag,bad_proton_proton_vy_gsm_flag,bad_vz_gsm_flag,bad_alpha_speed_flag,bad_alpha_density_flag,bad_alpha_temperature_flag,bad_alpha_vx_gse_flag,bad_alpha_vy_gse_flag,bad_alpha_vz_gse_flag,bad_alpha_vx_gsm_flag,bad_alpha_vy_gsm_flag,bad_alpha_vz_gsm_flag
1695782680160,0,1,2.86665,1.89595,-0.5688,-2.07352,-46.3298,343.30048,1.89595,-1.2038,-1.78154,-38.42373,327.58734,0,0,0,0,0,0,0,0,-470,60.4,24.6,-470,65.1,3.9,474.5,9.55,62600,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695782900600,0,1,3.1517,1.65909,-0.48589,-2.63525,-56.73435,343.67667,1.65909,-1.31072,-2.33723,-47.86602,321.6905,0,0,0,0,0,0,0,0,-473.6,59.9,23.6,-473.6,64.3,3,478,8.78,95138,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695782994080,0,1,3.45073,1.57578,0.05178,-3.06949,-62.81288,1.88222,1.57578,-0.94487,-2.9209,-57.82867,329.05234,0,0,0,0,0,0,0,0,-473.3,61.1,21,-473.3,64.6,0.1,477.7,8.39,89188,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695783101700,0,1,1.14725,0.91745,0.49114,-0.48297,-24.89631,28.16144,0.91745,0.30761,-0.61632,-32.49403,18.53593,0,0,0,0,0,0,0,0,-473.3,51.3,7.8,-473.3,51,-9.3,476.1,11.59,38343,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695783142560,0,1,2.59117,-1.20673,-0.98397,2.07118,53.06529,219.19379,-1.20673,-0.25683,2.2786,61.56641,192.01518,0,0,0,0,0,0,0,0,-471.4,65.3,-2.3,-471.4,61,-23.4,475.9,12.62,46311,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695783249220,0,1,2.88514,-1.61395,-1.00296,2.171,48.80549,211.8583,-1.61395,-0.23968,2.37944,55.5605,188.44713,0,0,0,0,0,0,0,0,-467.8,66.2,-0.1,-467.8,62.5,-21.7,472.5,11.82,23896,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695783302720,0,1,2.1732,-1.0974,-0.8455,1.67441,50.3971,217.61292,-1.0974,-0.25184,1.85879,58.79553,192.92471,0,0,0,0,0,0,0,0,-470.2,63.4,-1,-470.2,59.6,-21.7,474.4,12.59,32165,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695783690000,0,1,2.3752,0.43083,-2.33259,0.12243,2.95459,280.4646,0.43083,-2.16087,0.88689,21.92513,281.27563,0,0,0,0,0,0,0,0,-482,42.7,39.2,-482,53.3,22.9,485.5,10.06,82704,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695783717500,0,1,3.36309,0.79187,-3.08364,1.08374,18.79874,284.40213,0.79187,-2.55119,2.04322,37.41205,287.24387,0,0,0,0,0,0,0,0,-486.7,48.3,47.4,-486.7,61.3,28.8,491.4,9.18,108694,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695783827060,0,1,2.35553,-0.48068,-2.22376,0.61023,15.01446,257.80267,-0.48068,-1.89494,1.31403,33.90703,255.76619,0,0,0,0,0,0,0,0,-480.9,40.9,35.8,-480.9,50.5,20.1,484,10.27,79485,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695783868000,0,1,3.12871,-0.14092,-2.58691,1.7541,34.10051,266.88193,-0.14092,-1.85656,2.51439,53.4802,265.65936,0,0,0,0,0,0,0,0,-479.7,35.8,35,-479.7,45.4,21.2,482.3,10.66,112547,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695784004000,0,1,4.30718,0.62221,-3.34977,2.63509,37.71908,280.52258,0.62221,-2.27786,3.60222,56.75455,285.27792,0,0,0,0,0,0,0,0,-482,35.3,40.1,-482,46.7,26,485,8.51,117132,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695784058040,0,1,4.22477,1.07375,-3.59725,1.93792,27.30357,286.6199,1.07375,-2.74213,3.02927,45.80945,291.38403,0,0,0,0,0,0,0,0,-485.4,39.8,42.7,-485.4,51.8,26.9,488.9,8.28,118280,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695784071740,0,1,4.30781,0.99714,-3.64633,2.06572,28.65468,285.29443,0.99714,-2.74519,3.16653,47.31287,289.9627,0,0,0,0,0,0,0,0,-485.1,37.8,38.6,-485.1,48.5,23.8,488.1,8.4,116912,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695784160740,0,1,4.87374,0.81525,-3.94027,2.75009,34.35134,281.68967,0.81525,-2.78949,3.91248,53.39512,286.29144,0,0,0,0,0,0,0,0,-489,43,41.4,-489,54.4,24.6,492.7,8.22,144867,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695784345680,0,1,4.98875,0.75603,-3.36372,3.60575,46.28419,282.66736,0.75603,-1.95024,4.52908,65.21125,291.18942,0,0,0,0,0,0,0,0,-484.9,43.7,45.5,-484.9,56.5,28.1,489,8.06,145740,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695784501540,0,1,5.33695,0.75299,-4.01444,3.43515,40.06494,280.6236,0.75299,-2.61256,4.59244,59.37274,286.07806,0,0,0,0,0,0,0,0,-485.9,32.6,60,-485.9,51,45.4,490.7,7.52,163183,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695784561720,0,1,5.25056,0.639,-4.07505,3.24869,38.22363,278.9119,0.639,-2.72986,4.43936,57.72573,283.17453,0,0,0,0,0,0,0,0,-481,37.8,50.1,-481,52.6,34.3,485.1,7.93,116089,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695784575080,0,1,5.00987,0.79063,-4.04565,2.84719,34.63283,281.05777,0.79063,-2.83794,4.05214,53.98182,285.5674,0,0,0,0,0,0,0,0,-481,44.6,49.9,-481,58.9,31.8,485.6,8.61,128979,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695784588520,0,1,5.10449,0.96055,-4.5287,2.15035,24.91461,281.97513,0.96055,-3.52845,3.56134,44.24185,285.22858,0,0,0,0,0,0,0,0,-483.8,29,51.2,-483.8,44.7,38.3,487.4,9.72,167707,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695784601700,0,1,5.13114,1.41147,-4.43313,2.1642,24.94683,287.661,1.41147,-3.43335,3.54238,43.65934,292.3478,0,0,0,0,0,0,0,0,-477.6,37.4,44.7,-477.6,50.4,29.3,481.2,8.16,89148,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695784669700,0,1,5.08656,1.00567,-4.24041,2.62311,31.04382,283.34192,1.00567,-3.09318,3.91075,50.24983,288.01056,0,0,0,0,0,0,0,0,-487.1,38.3,47.4,-487.1,52.2,31.5,490.9,9.56,165069,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695784871600,0,1,5.13716,0.77479,-4.52407,2.30715,26.68662,279.71814,0.77479,-3.45924,3.71804,46.3652,282.62454,0,0,0,0,0,0,0,0,-480,37.5,31.9,-480,46.1,17.1,482.5,7.62,107667,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695784885040,0,1,5.22975,1.5512,-3.49433,3.56843,43.02621,293.93732,1.5512,-2.0589,4.55027,60.46735,306.9948,0,0,0,0,0,0,0,0,-491.4,27.8,34.2,-491.4,37.9,22.6,493.4,8.02,169523,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695784959020,0,1,5.33827,0.91311,-1.49165,5.04364,70.87539,301.4728,0.91311,0.33251,5.24907,79.51149,20.00889,0,0,0,0,0,0,0,0,-483.9,30.3,24.8,-483.9,37,12.8,485.5,8.48,143607,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695785108200,0,1,5.22429,0.89215,-2.34064,4.58461,61.34912,290.86478,0.89215,-0.61405,5.11079,78.03524,325.46127,0,0,0,0,0,0,0,0,-482,42.8,25.8,-482,49.1,9.4,484.6,8.32,118893,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695785176200,0,1,5.25209,0.59407,-3.57878,3.79788,46.31243,279.42496,0.59407,-2.04404,4.8014,66.09077,286.20563,0,0,0,0,0,0,0,0,-488,45.6,28.8,-488,52.8,11.3,491,8.22,148569,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695785251060,0,1,5.46013,0.62103,-3.72069,3.94763,46.30213,279.47604,0.62103,-2.1212,4.99278,66.12159,286.31857,0,0,0,0,0,0,0,0,-489.5,40.5,31.9,-489.5,49,15.9,492.2,8.04,147315,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695785347000,0,1,5.53372,0.96849,-3.50299,4.17291,48.94571,285.45474,0.96849,-1.83339,5.13057,67.99435,297.84515,0,0,0,0,0,0,0,0,-489.1,36.7,27.4,-489.1,43.9,12.9,491.2,8.04,155886,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695785360700,0,1,5.59546,0.95763,-3.73071,4.05881,46.5001,284.3963,0.95763,-2.0858,5.10309,65.78411,294.6607,0,0,0,0,0,0,0,0,-487.5,39.3,29.8,-487.5,47.2,14.2,490,8.03,150630,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695785643520,0,1,5.67467,1.31186,-2.14878,5.08563,63.66281,301.4046,1.31186,-0.22792,5.51624,76.42953,350.14383,0,0,0,0,0,0,0,0,-481.4,42.4,23.7,-481.4,48.1,7.3,483.9,8.04,101658,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695785650020,0,1,5.72622,1.55314,-1.95816,5.15199,64.12109,308.42014,1.55314,-0.02573,5.51151,74.26014,359.05075,0,0,0,0,0,0,0,0,-476.2,54.5,13.6,-476.2,55.8,-6.4,479.5,8.38,84843,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695785683580,0,1,5.4973,1.41422,-1.8234,4.98954,65.18054,307.79697,1.41422,0.04547,5.31208,75.08478,1.84154,0,0,0,0,0,0,0,0,-480.9,46.8,19.3,-480.9,50.6,1.6,483.5,8.86,105111,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695785743500,0,1,5.41038,1.62891,-2.01067,4.75143,61.42675,309.01205,1.62891,-0.21001,5.15507,72.32828,352.6534,0,0,0,0,0,0,0,0,-476.6,52.6,14.7,-476.6,54.4,-4.7,479.7,8.97,83926,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695785953040,0,1,6.13713,0.41551,-3.07411,5.29543,59.63824,277.69775,0.41551,-0.99964,6.0409,79.84018,292.57083,0,0,0,0,0,0,0,0,-490.3,40.8,37.5,-490.3,51.5,20.6,493.5,7.77,158236,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695786089220,0,1,6.24002,0.9622,-2.13288,5.78471,67.97701,294.28143,0.9622,0.06342,6.16507,81.1103,3.77126,0,0,0,0,0,0,0,0,-490.4,43.9,32.8,-490.4,52.7,15,493.4,8.01,150955,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695786144040,0,1,6.29729,0.84988,-3.07643,5.42854,59.54694,285.4431,0.84988,-0.94125,6.16827,78.38215,312.07986,0,0,0,0,0,0,0,0,-490.1,41.5,27.3,-490.1,48.5,10.7,492.6,8.6,145938,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695786198780,0,1,6.2336,1.31318,-2.04524,5.74024,67.0513,302.7032,1.31318,0.13715,6.09217,77.77171,5.96248,0,0,0,0,0,0,0,0,-485.5,44.7,25,-485.5,50.7,7.4,488.2,8.17,112895,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695786205720,0,1,6.13143,1.30405,-1.94987,5.66497,67.50654,303.7742,1.30405,0.19987,5.98782,77.57469,8.71379,0,0,0,0,0,0,0,0,-487.6,46.4,27.8,-487.6,53.2,9.4,490.6,8.71,145233,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695786253600,0,1,6.08721,1.61079,-2.16942,5.45464,63.64776,306.59393,1.61079,-0.07706,5.86971,74.63767,357.26105,0,0,0,0,0,0,0,0,-481.6,42.9,21.5,-481.6,47.8,4.8,484,8.35,112737,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695786376600,0,1,5.58921,1.1265,-1.10399,5.36204,73.60848,315.57806,1.1265,0.89255,5.40126,75.09933,38.39067,0,0,0,0,0,0,0,0,-483.2,48.9,9.1,-483.2,48.9,-9,485.7,10.12,103003,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695786619700,0,1,5.7426,-0.02362,-0.07442,5.74207,89.22097,252.39027,-0.02362,2.00499,5.38117,69.56364,90.67497,0,0,0,0,0,0,0,0,-480.6,51.4,15.3,-480.6,53.5,-4.3,483.6,8.87,76085,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695786654060,0,1,6.11504,0.25336,0.00363,6.10979,87.62522,0.82045,0.25336,2.21286,5.69498,68.63943,83.46851,0,0,0,0,0,0,0,0,-482.6,51.8,15.2,-482.6,53.7,-4.6,485.6,9.09,105845,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695786877040,0,1,6.16009,0.23203,0.19894,6.15251,87.15605,40.60942,0.23203,2.425,5.65794,66.70527,84.53443,0,0,0,0,0,0,0,0,-480.3,39.2,28.9,-480.3,47.1,12.6,482.7,8.08,108008,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695786897160,0,1,6.12371,0.24604,0.3372,6.10947,86.09141,53.88376,0.24604,2.53941,5.56693,65.37823,84.46598,0,0,0,0,0,0,0,0,-480.5,48.4,24.3,-480.5,53.9,5,483.6,7.53,88905,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695787071560,0,1,6.0266,-0.30996,0.76265,5.97011,82.14886,112.11787,-0.30996,2.89556,5.27632,61.1049,96.11002,0,0,0,0,0,0,0,0,-475.3,61.5,26.8,-475.3,67.1,2.4,480,7.62,89135,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695787085000,0,1,5.9972,-0.42076,0.92103,5.91109,80.27937,114.55281,-0.42076,3.02214,5.16295,59.41701,97.92619,0,0,0,0,0,0,0,0,-476.6,47,23.4,-476.6,52.3,4.5,479.5,9.22,135272,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695787125060,0,1,5.95622,-0.01901,1.10144,5.85347,79.3418,90.98901,-0.01901,3.17125,5.04177,57.82983,90.34353,0,0,0,0,0,0,0,0,-477.9,54.9,29.9,-477.9,62.1,7.6,482,8.07,117528,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695787205100,0,1,5.69763,0.37802,-0.58545,5.65485,82.97445,302.84946,0.37802,1.53414,5.47416,73.90009,76.15796,0,0,0,0,0,0,0,0,-474.1,49.7,13.2,-474.1,51.1,-6,476.9,8.94,50045,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695787400080,0,1,5.92795,0.04454,-0.18986,5.92474,88.11477,283.2035,0.04454,2.01394,5.57518,70.13417,88.73296,0,0,0,0,0,0,0,0,-475.6,45.2,6.2,-475.6,44.3,-11,477.8,9.75,64292,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695787406580,0,1,5.88099,0.08269,-0.24762,5.87519,87.45579,288.467,0.08269,1.94238,5.55035,70.69604,87.56223,0,0,0,0,0,0,0,0,-471.6,45.3,3.2,-471.6,43.2,-13.8,473.8,9.11,29527,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695787468080,0,1,5.97293,0.1227,0.01424,5.97165,88.815,6.62014,0.1227,2.22533,5.54155,68.09095,86.84402,0,0,0,0,0,0,0,0,-477.3,43.8,6,-477.3,42.9,-10.6,479.4,9.61,73636,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695787675160,0,1,6.07412,-0.49911,-0.03999,6.05345,85.27158,184.58122,-0.49911,2.21892,5.63225,68.01067,102.67674,0,0,0,0,0,0,0,0,-466.6,60.8,7.4,-466.6,59.2,-15.8,470.6,8.16,19662,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695787715220,0,1,6.08334,-0.20601,-0.03968,6.07972,88.02365,190.9029,-0.20601,2.23165,5.65547,68.38262,95.27417,0,0,0,0,0,0,0,0,-467.4,59.2,9.1,-467.4,58.3,-13.7,471.2,8.51,19654,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695787788760,0,1,6.06168,-0.12904,0.15531,6.05831,88.09112,129.7215,-0.12904,2.40937,5.56077,66.54392,93.06558,0,0,0,0,0,0,0,0,-470,60.8,6.9,-470,59,-16.3,474,9.1,30066,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695787815560,0,1,6.11939,-0.28844,-0.20369,6.10919,86.69196,215.22902,-0.28844,2.09725,5.74154,69.76031,97.83096,0,0,0,0,0,0,0,0,-472.6,62,7.1,-472.6,60.2,-16.6,476.7,9.23,45348,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695787869060,0,1,6.20685,-0.86022,-1.3246,6.00254,75.25826,236.99962,-0.86022,1.02168,6.06145,77.57387,130.09605,0,0,0,0,0,0,0,0,-474.9,55.8,4,-474.9,53.2,-17.2,478.1,9.5,65622,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695788196160,0,1,6.002,-0.12775,0.49565,5.98013,85.10789,104.45271,-0.12775,2.72148,5.34801,63.00405,92.68753,0,0,0,0,0,0,0,0,-466.5,61.1,1.6,-466.5,57.2,-21.7,470.5,9.44,20174,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
