Timestamp,Source,Bt-med,Bt-min,Bt-max,Bx-med,Bx-min,Bx-max,By-med,By-min,By-max,Bz-med,Bz-min,Bz-max,Phi-mean,Phi-min,Phi-max,Theta-med,Theta-min,Theta-max,Dens-med,Dens-min,Dens-max,Speed-med,Speed-min,Speed-max,Temp-med,Temp-min,Temp-max,Kp
28-09-2023 06:00,1,4.54,4.15,5.33,-3.96,-4.88,0.75,0.59,-2.2,4.66,-0.53,-3.07,2.83,164.78,79.36,211.09,-6.77,-44.08,34.95,5.26,3.18,8.05,500.9,439.2,523.5,332092,161247,495730,0.667
28-09-2023 12:00,1,5.34,4.76,5.9,-4.27,-5.2,-1.53,2.46,-1.65,4.7,-0.74,-4.58,3.82,150.52,108.66,201,-8.05,-53.05,49.22,5.02,4.03,7.95,451.6,438.2,505.2,199887,152833,482182,0.667
28-09-2023 18:00,1,6.45,5.14,7.87,-0.54,-4.97,2.81,6.09,0.04,7.33,-0.33,-4.17,2.81,102.17,60.44,179.07,-3.12,-32.22,30.23,5.27,3.31,8.39,450.3,425.7,508.9,171952,93339,511838,0
29-09-2023 00:00,1,7.86,7.18,8.24,0.66,-2.28,5.73,5.97,-0.14,7.26,-4.99,-6.74,-0.9,70.93,0.24,359.15,-39.42,-56.95,-6.98,4.1,2.69,6.54,434.5,415.7,463.4,148790,101934,348926,2
29-09-2023 06:00,1,7.85,7.01,8.45,0.43,-6.29,5.5,1.79,-1.66,5.43,-6.26,-7.79,6.59,78.39,0.47,359.64,-50.92,-76.87,58.45,5.54,3.73,8.72,450.8,421.8,513.1,182579,93998,452921,3.667
29-09-2023 12:00,1,7.16,6.67,7.71,-4.51,-6.37,-0.55,-0.3,-4.49,3.13,5.35,2.65,7.11,188.56,143.98,262.17,47.4,21.56,73.35,8.65,7.07,10.19,465.5,452.9,483.1,66456,14603,154096,2.667
29-09-2023 18:00,1,6.66,6.13,7.06,-5.96,-6.73,-2.37,2.06,-3.49,4.51,0.2,-5.32,5.07,160.45,135.01,222.31,1.73,-59.79,47.91,7.17,5.54,9.27,449.4,441.4,476.2,67071,45914,144355,0.667
30-09-2023 00:00,1,5.77,4.97,6.27,-4.17,-6.08,-0.68,2.22,-2.52,4.94,-1.72,-5.34,4.48,154.48,106.44,226.05,-17.86,-77.3,47.58,5.5,4.1,7.32,439.8,429.2,467.6,59293,40508,136718,1.667
30-09-2023 06:00,1,5.08,4.6,5.67,-3.76,-5,-1.32,1.9,-0.35,4.27,-2.16,-4.56,1.31,152.51,112.52,185.83,-25.03,-68.7,15.12,4.37,0.7,6.31,429,418,531.8,119987,10349,257498,2.667
30-09-2023 12:00,1,5.01,4,5.63,-2.04,-4.62,5.21,1.26,-1.84,3.42,-3.85,-4.67,-0.28,133.38,3.81,359.31,-51.2,-81.25,-3.35,4.88,3.12,7.58,428.7,392.8,459.5,107129,46578,286103,2
30-09-2023 18:00,1,5.39,2.36,5.66,-0.52,-2.73,2.61,1.33,-3.92,4.5,-4.82,-5.53,4.13,122.09,24.8,304.48,-65.95,-85.52,58.4,4.37,3.13,6.11,411.2,394.5,430.4,101946,64846,371537,2.333
01-10-2023 00:00,1,4.61,2.85,5.42,-3.02,-4.73,0.37,1.86,-3.44,4.58,-0.78,-4.95,2.33,155.26,94.21,275.64,-9.85,-71.08,42.11,3.58,1.95,5.75,409.1,397.7,424.8,89732,60660,231543,3.667
01-10-2023 06:00,1,5.32,4.36,6.07,-2.8,-5.18,-0.08,0.73,-4.24,5.21,-1.5,-5.5,4.7,171.45,90.75,252.18,-18.4,-75.99,63.24,4,1.22,6.11,410.5,392.1,431,119979,62801,354810,2
01-10-2023 12:00,1,5.31,4.81,5.81,-3.53,-4.97,-1.52,2.61,-0.81,4.53,2.4,-2.25,5.06,144.88,109.51,189.22,26.84,-26.45,64.06,3.68,1.35,6.03,417.4,401.6,433.6,265327,61291,377611,1.667
01-10-2023 18:00,1,4.65,4.24,5.44,-2.18,-4.03,0.42,2.84,-0.54,4.39,-2.52,-4.71,3.68,132.68,61.32,215.89,-30.79,-83.4,55.74,4.26,2.78,6.2,419,395.5,433,269338,88445,368042,1.667
02-10-2023 00:00,1,5.28,3.99,6.04,-2.05,-3.55,0.37,3.68,-0.95,5.25,-2.47,-5.11,4.09,122.99,84.25,199.23,-28.63,-82.91,53.28,2.33,0.76,6.26,419.7,392.6,484.7,197834,62703,420533,3
02-10-2023 06:00,1,6.06,4.34,6.27,-2.69,-3.69,2.35,5.05,0.31,5.83,-0.72,-5.07,3.77,118,32.27,163.52,-6.9,-67,41.35,1.73,0.79,5.14,427,395.6,448.3,197453,61346,355071,1
02-10-2023 12:00,1,4.48,2.74,5.25,-2.56,-4.44,2.54,0.97,-3.37,4.93,1.61,-4.65,3.32,153.53,12.02,331.92,22.02,-66.38,53.91,2.38,0.79,4.78,395.5,378.8,410.5,119620,43326,298831,1.667
02-10-2023 18:00,1,3.49,2.06,4.16,-2.25,-3.78,1.47,-0.74,-2.95,3.24,1.33,-2.43,3.18,181.44,49.48,239.98,21.48,-63.38,60.63,1,0.15,2.43,384.4,325.6,424.8,78491,5000,197634,1.333
03-10-2023 00:00,1,3.45,2.72,4.61,-1.15,-2.71,1.18,2.46,-1.15,4.52,0.72,-3.47,3.32,116.39,35.77,305.26,9.96,-82.8,78.66,0.78,0.16,6.44,426,389.2,478.5,66314,5000,438228,1
03-10-2023 06:00,1,7.26,7.07,7.49,-3.39,-3.97,-1.65,1.44,0.34,2.93,-6.24,-6.93,-5.47,154.96,143.28,168.47,-58.85,-76.31,-48.12,3.49,2.74,4.68,347.7,342.1,360.6,17153,13266,28106,1.333
03-10-2023 12:00,1,7.41,5.23,7.99,-7.04,-7.94,1.89,0.18,-4.5,2.14,-1.68,-6.2,1.51,188.83,160.24,293.21,-13.55,-67.63,11.57,4.84,3.49,9.92,332.4,316.7,354.2,40563,9926,140845,2
03-10-2023 18:00,1,7.72,6.74,8.6,-6.3,-7.66,-3.91,4.18,-3.11,7.15,-1.55,-3.4,2.49,149.34,117.92,206.64,-11.5,-29.79,19.17,4.13,1.68,6.16,393.8,313.6,469.3,117001,10151,212203,2
04-10-2023 00:00,1,8.46,7.42,9.51,-5.74,-8.15,-0.4,6.02,-0.17,8.96,-1.11,-5.36,2.68,133.22,92.12,181.21,-7.74,-40.53,17.68,2.27,0.74,4.78,392.8,326,437.3,121404,5000,225067,3
04-10-2023 06:00,1,8,5.81,8.57,-4.35,-6.35,-0.2,5.08,-0.77,7.72,-3.69,-7.06,3.3,138.44,90.63,194.45,-28.54,-68.96,22.81,3.05,1.81,6.98,404,374,477.1,169333,84621,500209,2.333
04-10-2023 12:00,1,7.02,6.13,7.89,-1.32,-4.28,3.32,6.39,2.8,7.57,-0.84,-4.97,3.26,102.03,57.87,144.06,-6.99,-49.32,27.03,2.91,1.07,6.55,410.6,389.5,475.3,145439,63981,462712,1.667
04-10-2023 18:00,1,7.89,5.31,8.92,-3.11,-6.76,0.81,5.13,-2.67,8.63,-1.99,-7.2,4.96,126.4,83.21,207.51,-16.32,-69.37,45.67,5.97,3.54,7.44,413.5,399.8,430.6,82248,55791,249779,2
